종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A250060,모비스,20230324,-86199,86198,-3,0,0,0,0,0,0,0,4,-3
A250060,모비스,20230327,-32333,31800,0,0,0,0,0,0,0,0,533,0
A250060,모비스,20230329,-2977,2976,0,0,0,0,0,0,0,0,1,0
A250060,모비스,20230328,-16136,16136,0,0,0,0,0,0,0,0,0,0
A250060,모비스,20230331,19890,-20390,-1,-1,0,0,0,0,0,0,501,0
A250060,모비스,20230330,-17130,16130,0,0,0,0,0,0,0,0,1000,0
A250060,모비스,20230404,-45475,46077,-1,-1,0,0,0,0,0,-101,-500,0
A250060,모비스,20230403,-22110,22712,-1,-1,0,0,0,0,0,-101,-500,0
A250060,모비스,20230406,-19558,42714,-22997,0,0,0,0,0,0,91,-250,-22997
A250060,모비스,20230405,-53398,52557,0,0,0,0,0,0,0,91,750,0
A250060,모비스,20230407,27002,-27002,0,0,0,0,0,0,0,0,0,0
A250060,모비스,20230410,133797,-28710,-110000,0,0,0,0,0,0,0,4913,-110000
A250060,모비스,20230412,306849,-13376,-370000,0,0,0,0,0,0,78970,-2443,-370000
A250060,모비스,20230411,152702,38189,-190000,0,0,0,0,0,0,302,-1193,-190000
A250060,모비스,20230414,-55221,9300,0,0,0,0,0,0,0,49869,-3948,0
A250060,모비스,20230413,55702,-61702,0,0,0,0,0,0,0,6000,0,0
A250060,모비스,20230418,-13563,8240,0,0,0,0,0,0,0,5422,-99,0
A250060,모비스,20230417,-45218,45091,0,0,0,0,0,0,0,126,1,0
A250060,모비스,20230420,41467,-42426,0,0,0,0,0,0,0,0,959,0
A250060,모비스,20230419,-58198,58443,0,0,0,0,0,0,0,0,-245,0
A250060,모비스,20230421,172246,-186595,0,0,0,0,0,0,0,14000,349,0
A250060,모비스,20230424,23146,-23978,0,0,0,0,0,0,0,0,832,0
A250060,모비스,20230426,124551,-160028,0,0,0,0,0,0,0,34598,879,0
A250060,모비스,20230425,210302,-211114,254,0,0,254,0,0,0,1000,-442,0
A250060,모비스,20230428,49973,-40466,0,0,0,0,0,0,0,-18609,9102,0
A250060,모비스,20230427,-4074,-7688,272,0,0,272,0,0,0,2349,9141,0
A250060,모비스,20230502,-121269,120493,0,0,0,0,0,0,0,0,776,0
A250060,모비스,20230504,185656,-187978,819,0,0,819,0,0,0,0,1503,0
A250060,모비스,20230503,-1080,720,0,0,0,0,0,0,0,0,360,0
A250060,모비스,20230508,-13358,14657,-790,0,0,-790,0,0,0,-367,-142,0
A250060,모비스,20230510,5298,-5398,-8,0,0,-8,0,0,0,0,108,0
A250060,모비스,20230509,20993,-22449,-2,0,0,-2,0,0,0,0,1458,0
A250060,모비스,20230512,-127056,298416,7688,0,0,7688,0,0,0,-176560,-2488,0
A250060,모비스,20230511,294680,-136365,-21,0,0,-21,0,0,0,-157845,-449,0
A250060,모비스,20230516,552627,-557668,-7709,0,0,-7709,0,0,0,13456,-706,0
A250060,모비스,20230515,457458,-472628,1865,1866,0,-1,0,0,0,13456,-151,0
A250060,모비스,20230518,-221304,226505,7846,0,0,7846,0,0,0,-12768,-279,0
A250060,모비스,20230517,-5124,23840,0,0,0,0,0,0,0,-18000,-716,0
A250060,모비스,20230519,174948,-157182,-7846,0,0,-7846,0,0,0,-3862,-6058,0
A250060,모비스,20230522,20327,-41771,0,0,0,0,0,0,0,20001,1443,0
A250060,모비스,20230524,47692,-28313,0,0,0,0,0,0,0,-22167,2788,0
A250060,모비스,20230523,-54645,69953,0,0,0,0,0,0,0,-15997,689,0
A250060,모비스,20230526,-111055,103198,564,564,0,0,0,0,0,8585,-1292,0
A250060,모비스,20230525,-1510,2391,0,0,0,0,0,0,0,0,-881,0
A250060,모비스,20230530,32469,-26535,-367,-367,0,0,0,0,0,-7820,2253,0
A250060,모비스,20230601,-69377,55095,13,13,0,0,0,0,0,16845,-2576,0
A250060,모비스,20230531,-41141,36551,0,0,0,0,0,0,0,3920,670,0
A250060,모비스,20230602,111743,-101591,-210,-210,0,0,0,0,0,-9682,-260,0
A250060,모비스,20230605,7818,-9792,0,0,0,0,0,0,0,3800,-1826,0
A250060,모비스,20230607,-100166,-8477,96215,96215,0,0,0,0,0,10570,1858,0
A250060,모비스,20230609,107466,6187,-96215,-96215,0,0,0,0,0,-16584,-854,0
A250060,모비스,20230608,99831,1266,-95704,-95704,0,0,0,0,0,-10083,4690,0
A250060,모비스,20230613,-9985,-1414,0,0,0,0,0,0,0,12480,-1081,0
A250060,모비스,20230612,33162,-34292,0,0,0,0,0,0,0,1488,-358,0
A250060,모비스,20230615,-77592,82427,0,0,0,0,0,0,0,-1847,-2988,0
A250060,모비스,20230614,-7120,12231,0,0,0,0,0,0,0,-1851,-3260,0
A250060,모비스,20230616,-29552,29519,0,0,0,0,0,0,0,0,33,0
A250060,모비스,20230619,-18391,27117,62,62,0,0,0,0,0,-8755,-33,0
A250060,모비스,20230621,18399,-15564,-62,-62,0,0,0,0,0,-3103,330,0
A250060,모비스,20230620,17363,-16270,-62,-62,0,0,0,0,0,-1145,114,0
A250060,모비스,20230623,21551,-21752,0,0,0,0,0,0,0,0,201,0
A250060,모비스,20230622,19251,-19386,0,0,0,0,0,0,0,0,135,0
