종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A056080,유진로봇,20230314,-49968,24850,25129,-3368,0,29792,0,0,0,-59,48,-1295
A056080,유진로봇,20230317,87163,-145393,36891,2222,0,32250,0,0,0,17777,3562,2419
A056080,유진로봇,20230316,199428,-208366,-668,-668,0,0,0,0,0,12578,-2972,0
A056080,유진로봇,20230321,186896,-180121,-7955,-6169,0,-1786,0,0,0,3241,-2061,0
A056080,유진로봇,20230320,159212,-150566,-6230,-4444,0,-1786,0,0,0,-2060,-356,0
A056080,유진로봇,20230323,-45734,26508,2853,3872,0,-239,0,0,0,14143,2230,-780
A056080,유진로봇,20230322,15432,-33174,220,1239,0,-239,0,0,0,16301,1221,-780
A056080,유진로봇,20230324,-57929,31870,24781,-5054,0,29341,0,0,0,10,1268,494
A056080,유진로봇,20230327,63505,-71788,178,-437,0,1346,0,0,0,5583,2522,-731
A056080,유진로봇,20230329,125813,-91432,3820,2377,0,1443,0,0,0,-40667,2466,0
A056080,유진로봇,20230328,101962,-106051,3190,1747,0,1443,0,0,0,-1061,1960,0
A056080,유진로봇,20230331,-6938,-10676,6979,6979,0,0,0,0,0,6686,3949,0
A056080,유진로봇,20230330,-34993,14948,275,275,0,0,0,0,0,14686,5084,0
A056080,유진로봇,20230404,14169,-5865,-5628,-4519,0,-2510,0,0,0,-4341,1665,1401
A056080,유진로봇,20230403,-56835,58775,-1917,593,0,-2510,0,0,0,782,-805,0
A056080,유진로봇,20230406,-626,85394,1999,1999,0,0,0,0,0,-84016,-2751,0
A056080,유진로봇,20230405,67254,19273,1921,1921,0,0,0,0,0,-87552,-896,0
A056080,유진로봇,20230407,58195,-63413,1768,1768,0,0,0,0,0,565,2885,0
A056080,유진로봇,20230410,-95135,96711,-1867,-310,0,0,0,0,0,-36,327,-1557
A056080,유진로봇,20230412,86853,-82112,-989,-989,0,0,0,0,0,-7039,3287,0
A056080,유진로봇,20230411,-72848,72023,12,12,0,0,0,0,0,-7458,8271,0
A056080,유진로봇,20230414,3733,-4739,1592,1592,0,0,0,0,0,-3732,3146,0
A056080,유진로봇,20230413,-10765,12000,98,98,0,0,0,0,0,540,-1873,0
A056080,유진로봇,20230418,-40199,18422,13602,-870,0,14472,0,0,0,1580,6595,0
A056080,유진로봇,20230417,-124651,104491,13739,-733,0,14472,0,0,0,1603,4818,0
A056080,유진로봇,20230420,-24650,25231,827,827,0,0,0,0,0,822,-2230,0
A056080,유진로봇,20230419,-2873,5971,-156,-156,0,0,0,0,0,0,-2942,0
A056080,유진로봇,20230421,1140,-25137,24178,133,0,24045,0,0,0,0,-181,0
A056080,유진로봇,20230424,-37169,37278,1016,486,0,0,0,0,0,-822,-303,530
A056080,유진로봇,20230426,-86811,85001,-3161,-2799,0,-362,0,0,0,4127,844,0
A056080,유진로봇,20230425,-41380,37524,-399,-45,0,-354,0,0,0,4000,255,0
A056080,유진로봇,20230428,67173,-68972,305,409,0,-104,0,0,0,550,944,0
A056080,유진로봇,20230427,-26025,26261,-191,-116,0,-75,0,0,0,0,-45,0
A056080,유진로봇,20230502,-22447,21818,189,1590,0,0,0,0,0,-1000,1440,-1401
