종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A000660,SK하이닉스,20220830,93014,46859,-132166,36830,-15277,-22854,-2051,2150,618,-6998,-709,-131582
A000660,SK하이닉스,20220902,770846,37057,-843917,-610124,-28401,-61341,-3285,-4187,-176211,35415,599,39632
A000660,SK하이닉스,20220901,652037,5910,-678974,-368070,-15137,-36113,1808,-190,-160128,20693,334,-101144
A000660,SK하이닉스,20220906,5604,299098,-321068,170015,-69432,-75618,9964,2596,-341305,17037,-671,-17288
A000660,SK하이닉스,20220905,78644,98221,-197009,143447,-58184,-59629,2175,0,-188269,19296,848,-36549
A000660,SK하이닉스,20220908,445324,-460276,-24126,369118,-39372,-90119,4037,-1742,-215125,37102,1976,-50923
A000660,SK하이닉스,20220907,395372,-107892,-323755,-51184,-30900,-20068,1035,-1719,-130465,34836,1439,-90454
A000660,SK하이닉스,20220914,-1115826,816839,297809,257662,26176,67569,7145,355,-56808,4749,-3571,-4290
A000660,SK하이닉스,20220913,-1223485,539343,689867,503303,25473,93221,4640,290,-85810,-2242,-3483,148750
A000660,SK하이닉스,20220916,830267,-187689,-640732,-344367,-17176,-61156,646,-214,-110171,-2637,791,-108294
A000660,SK하이닉스,20220915,212246,235777,-447643,-309135,38,-23400,1476,1060,-64983,-470,90,-52699
A000660,SK하이닉스,20220920,1787447,-1977168,114444,292001,-9228,32334,5398,400,-176335,71245,4032,-30126
A000660,SK하이닉스,20220919,273108,-281765,5900,81607,-3016,5336,738,0,-86038,2217,540,7273
A000660,SK하이닉스,20220922,750121,-615725,-210810,-53975,-7795,-30207,324,664,-179169,74211,2203,59348
A000660,SK하이닉스,20220921,220726,-323144,65624,67660,8670,322,-1610,554,-114624,36402,392,104652
A000660,SK하이닉스,20220923,771952,-966919,130942,220085,-1650,529,8147,4600,-91873,61032,2993,-8896
A000660,SK하이닉스,20220926,-486840,-43363,530843,443537,933,66714,6133,-6205,-36881,1855,-2495,56612
A000660,SK하이닉스,20220928,-154615,-148717,304124,53856,9319,223109,702,-311,-109327,393,-1185,126776
A000660,SK하이닉스,20220927,162372,-452606,298945,160438,20328,104821,-5000,-1883,-94663,-9134,423,114904
A000660,SK하이닉스,20220930,-1004600,593681,413507,-19204,42123,166834,-2497,1985,111274,-98,-2490,112992
A000660,SK하이닉스,20220929,-203630,230123,-24809,-55805,7440,5388,100,-1097,-23244,-1967,283,42409
